trans_date,trans_time,cc_num,merchant,category,trans_amt,name,gender,street,city,state,zip,dob,trans_number,is_fraud
24-11-2023,06:26:00,4.44775E+15,Target,Transportation,1366.91,David Wilson,M,3830 Broadway,Philadelphia,IL,15165,05-07-1971,607332-5978,1
24-11-2023,16:09:00,4.16121E+15,Target,Transportation,2861.5,Emily Wilson,M,1110 Main St,San Antonio,TX,50814,06-07-1971,483911-9633,0
24-11-2023,23:32:00,4.4506E+15,Walmart,Entertainment,1215.31,Emily Wilson,M,7628 Market St,Houston,AZ,65931,07-07-1971,669092-2609,1
24-11-2023,16:45:00,4.92043E+15,Apple Store,Transportation,4194.89,David Smith,F,4165 2nd Ave,San Antonio,MI,21495,08-07-1971,415109-2973,0
24-11-2023,03:37:00,4.58056E+15,Amazon,Healthcare,2405.39,Emily Brown,M,1386 2nd Ave,Chicago,FL,77712,09-07-1971,865523-6695,0
24-11-2023,16:44:00,4.69855E+15,Target,Entertainment,3216.49,James Garcia,F,5563 Broadway,Chicago,NY,66631,10-07-1971,979977-8884,0
24-11-2023,22:49:00,4.49033E+15,Target,Electronics,3971.44,John Garcia,F,5604 Main St,Houston,AZ,51914,11-07-1971,577306-5275,0
24-11-2023,20:53:00,4.40459E+15,Amazon,Fashion,4477.1,Michael Williams,F,1734 2nd Ave,Los Angeles,AZ,25805,12-07-1971,747657-6632,0
24-11-2023,04:14:00,4.11368E+15,Amazon,Transportation,3661.65,Robert Johnson,F,6741 Broadway,San Antonio,OH,43746,13-07-1971,858773-1172,0
24-11-2023,03:55:00,4.94064E+15,Lyft,Electronics,748.1,James Wilson,M,741 Main St,Phoenix,AZ,94743,14-07-1971,761447-5029,1
24-11-2023,17:29:00,4.10409E+15,Lyft,Groceries,4273.39,Robert Wilson,F,2479 Market St,Dallas,PA,39224,15-07-1971,383556-1187,1
24-11-2023,21:24:00,4.10063E+15,Apple Store,Groceries,3094.8,Emily Wilson,M,2964 Market St,Dallas,IL,72606,16-07-1971,382230-5677,0
24-11-2023,04:30:00,4.72594E+15,Uber,Groceries,3049.2,Olivia Johnson,M,9363 Main St,New York,TX,65851,17-07-1971,297776-7209,0
24-11-2023,02:02:00,4.49176E+15,Target,Healthcare,4607.1,David Garcia,F,2250 Market St,San Jose,CA,99937,18-07-1971,671877-1347,0
24-11-2023,10:55:00,4.80934E+15,Uber,Transportation,1247.91,Emily Brown,M,3794 Main St,Los Angeles,PA,58382,19-07-1971,595117-1366,0
24-11-2023,21:20:00,4.58293E+15,Nike,Groceries,1201.74,Sarah Jones,M,4316 Market St,Houston,MI,38782,20-07-1971,405064-8334,0
24-11-2023,04:18:00,4.44133E+15,Target,Healthcare,2568.4,Emily Miller,F,7551 Broadway,Phoenix,FL,38896,21-07-1971,897867-2991,0
25-11-2023,15:47:00,4.54909E+15,Amazon,Fashion,3755.56,Olivia Smith,F,617 Broadway,San Antonio,FL,25552,22-07-1971,827369-3465,0
25-11-2023,00:46:00,4.75893E+15,Best Buy,Electronics,2238.97,Sophia Johnson,F,1986 2nd Ave,Phoenix,AZ,52100,23-07-1971,270933-1751,0
25-11-2023,14:22:00,4.90753E+15,Lyft,Electronics,3171.29,Robert Brown,F,3350 Main St,New York,GA,69809,24-07-1971,878810-1164,1
25-11-2023,08:44:00,4.57436E+15,Walmart,Fashion,2265.36,Sophia Garcia,M,8907 2nd Ave,Houston,FL,10387,25-07-1971,522407-9093,0
25-11-2023,14:47:00,4.45414E+15,Walmart,Groceries,3053.88,David Moore,M,8710 Main St,Phoenix,NY,12896,26-07-1971,321203-5550,0
25-11-2023,03:27:00,4.7677E+15,Best Buy,Healthcare,4112.2,Olivia Jones,F,1982 Market St,Los Angeles,GA,50321,27-07-1971,482206-9294,1
25-11-2023,22:14:00,4.56389E+15,Lyft,Electronics,906.48,Sarah Williams,F,6941 Broadway,New York,CA,53430,28-07-1971,408157-8932,1
25-11-2023,12:26:00,4.16094E+15,Best Buy,Healthcare,3478.42,Michael Williams,M,8899 2nd Ave,Los Angeles,FL,95246,29-07-1971,877635-4795,0
25-11-2023,02:28:00,4.65536E+15,Lyft,Electronics,3938.19,Robert Miller,M,2296 Main St,Houston,FL,75272,30-07-1971,587520-3798,0
25-11-2023,07:17:00,4.6402E+15,Nike,Groceries,2238.32,Sophia Johnson,F,5438 Main St,San Jose,CA,35525,31-07-1971,853210-5001,0
25-11-2023,02:34:00,4.30323E+15,Apple Store,Groceries,1619.55,Michael Johnson,F,5679 Market St,Chicago,IL,44089,01-08-1971,101787-7614,0
25-11-2023,18:33:00,4.50825E+15,Target,Transportation,72.65,Emily Williams,F,8463 Main St,San Diego,IL,19772,02-08-1971,714135-5670,0
25-11-2023,05:57:00,4.23574E+15,Target,Groceries,3986.54,Emily Brown,F,3653 2nd Ave,Houston,GA,97652,03-08-1971,922039-1392,0
25-11-2023,19:57:00,4.61279E+15,Best Buy,Transportation,1643.05,Olivia Moore,F,5926 2nd Ave,Houston,IL,22697,04-08-1971,637494-5151,0
25-11-2023,20:40:00,4.38968E+15,Walmart,Groceries,1789.76,Emily Williams,F,6238 2nd Ave,Phoenix,FL,12842,05-08-1971,208070-6509,0
25-11-2023,07:35:00,4.64371E+15,Target,Healthcare,1683.35,David Miller,F,6624 Main St,New York,AZ,62902,06-08-1971,831778-9820,1
25-11-2023,12:55:00,4.25941E+15,Lyft,Transportation,2496.2,Michael Wilson,M,5524 Main St,New York,GA,35372,07-08-1971,942021-1135,0
25-11-2023,10:28:00,4.81067E+15,Amazon,Transportation,3513.99,James Davis,M,2467 Market St,San Jose,NY,16509,08-08-1971,793640-7990,0
25-11-2023,20:22:00,4.31574E+15,Amazon,Healthcare,3860.46,Sophia Wilson,M,3208 Main St,Phoenix,TX,90337,09-08-1971,737247-8901,0
25-11-2023,13:51:00,4.982E+15,Uber,Fashion,1965.89,John Davis,M,2711 Broadway,Philadelphia,MI,50469,10-08-1971,870224-9668,0
25-11-2023,08:05:00,4.8182E+15,Target,Electronics,3317.19,Olivia Williams,M,4955 2nd Ave,Chicago,MI,68738,11-08-1971,169497-4717,0
25-11-2023,08:52:00,4.6503E+15,Best Buy,Groceries,3604.82,Emily Wilson,M,1530 Market St,Houston,OH,69225,12-08-1971,158652-7674,0
25-11-2023,03:19:00,4.9331E+15,Target,Electronics,1488.1,Olivia Miller,F,2696 Broadway,San Diego,FL,59595,13-08-1971,123268-7554,0
25-11-2023,06:10:00,4.66821E+15,Lyft,Groceries,487.62,Jane Brown,F,4421 Main St,Phoenix,FL,43113,14-08-1971,431466-9200,0
26-11-2023,16:53:00,4.30283E+15,Target,Entertainment,4473.86,David Moore,F,961 Broadway,Dallas,PA,77251,15-08-1971,234607-2650,0
26-11-2023,14:12:00,4.04332E+15,Uber,Transportation,3387.19,Emily Davis,F,2776 Market St,Los Angeles,OH,31076,16-08-1971,351537-9951,1
26-11-2023,04:07:00,4.39107E+15,Nike,Entertainment,3242.31,Sarah Brown,F,9505 2nd Ave,Philadelphia,IL,40100,17-08-1971,240684-1070,0
26-11-2023,13:07:00,4.17065E+15,Lyft,Fashion,299.22,David Wilson,M,1282 Market St,Dallas,GA,60793,18-08-1971,585968-1968,0
26-11-2023,04:23:00,4.55374E+15,Amazon,Transportation,4090.28,James Smith,M,7889 2nd Ave,Phoenix,FL,11159,19-08-1971,146623-7937,0
26-11-2023,18:01:00,4.0075E+15,Walmart,Healthcare,2832.44,David Jones,M,741 Main St,Phoenix,GA,67716,20-08-1971,295433-7293,0
26-11-2023,22:05:00,4.9601E+15,Nike,Transportation,4240.18,Robert Miller,M,6722 Market St,Phoenix,IL,75857,21-08-1971,419468-1591,0
26-11-2023,00:30:00,4.93102E+15,Amazon,Groceries,4872.93,Michael Smith,M,3087 Broadway,Philadelphia,GA,71421,22-08-1971,511096-1795,0
26-11-2023,21:12:00,4.94167E+15,Amazon,Healthcare,4785.72,Jane Garcia,M,7028 2nd Ave,San Diego,NY,24561,23-08-1971,670729-5766,0
26-11-2023,10:04:00,4.64306E+15,Apple Store,Groceries,4281.17,Emily Jones,M,1190 Main St,San Diego,GA,60891,24-08-1971,868605-3072,1
26-11-2023,21:34:00,4.48692E+15,Lyft,Entertainment,59.68,David Wilson,M,3576 2nd Ave,New York,GA,77601,25-08-1971,716179-8860,1
26-11-2023,23:37:00,4.38228E+15,Walmart,Electronics,4429.21,Robert Garcia,F,1145 Broadway,Houston,AZ,98916,26-08-1971,516657-6448,0
26-11-2023,08:21:00,4.66538E+15,Uber,Groceries,379.94,Robert Williams,M,5097 2nd Ave,Dallas,PA,18786,27-08-1971,860910-6980,0
26-11-2023,18:27:00,4.87781E+15,Nike,Fashion,4256.71,Robert Williams,F,3740 Broadway,Philadelphia,OH,15434,28-08-1971,946180-6686,0
26-11-2023,23:08:00,4.12488E+15,Nike,Groceries,1404.47,Sophia Moore,F,3934 Market St,Phoenix,MI,67014,29-08-1971,559691-2033,0
26-11-2023,14:45:00,4.70522E+15,Lyft,Fashion,3052.29,Olivia Wilson,F,7368 Market St,Phoenix,FL,18313,30-08-1971,634296-3047,0
26-11-2023,09:08:00,4.22962E+15,Best Buy,Transportation,195.15,Michael Davis,M,8275 Main St,Houston,CA,34586,31-08-1971,135510-1777,1
26-11-2023,22:45:00,4.30509E+15,Best Buy,Transportation,3857.05,Sophia Williams,M,876 Market St,Phoenix,GA,48865,01-09-1971,846387-5158,0
26-11-2023,13:58:00,4.1928E+15,Target,Entertainment,562.97,Emily Davis,M,8414 Main St,Los Angeles,PA,65476,02-09-1971,242280-3552,0
26-11-2023,23:50:00,4.1091E+15,Adidas,Groceries,2056.39,Sarah Garcia,M,1565 Market St,Dallas,CA,49324,03-09-1971,670794-3051,0
26-11-2023,18:36:00,4.47981E+15,Lyft,Electronics,4088.14,Robert Davis,M,1190 Broadway,Chicago,NY,42241,04-09-1971,300944-3344,0
26-11-2023,14:07:00,4.45253E+15,Costco,Electronics,3478.27,John Johnson,M,1795 Broadway,New York,MI,92307,05-09-1971,302238-2189,0
26-11-2023,10:13:00,4.42008E+15,Walmart,Fashion,35.18,John Wilson,F,5116 Market St,Los Angeles,TX,10219,06-09-1971,366762-3802,1
26-11-2023,06:51:00,4.74758E+15,Amazon,Entertainment,2018.15,Robert Davis,M,2217 Broadway,Phoenix,CA,19352,07-09-1971,647231-6713,0
27-11-2023,07:11:00,4.8907E+15,Costco,Entertainment,214.43,Michael Jones,M,1116 Market St,San Jose,TX,58293,08-09-1971,228807-3869,0
27-11-2023,11:17:00,4.62248E+15,Walmart,Entertainment,3369.13,Jane Jones,M,7359 Broadway,Phoenix,FL,34326,09-09-1971,860957-4794,0
27-11-2023,02:38:00,4.03026E+15,Lyft,Groceries,4844.9,Sophia Moore,M,6719 Main St,Chicago,PA,72400,10-09-1971,562543-4458,1
27-11-2023,00:13:00,4.24239E+15,Apple Store,Entertainment,3278.03,Michael Brown,M,5204 Main St,Philadelphia,TX,43198,11-09-1971,908844-4127,0
27-11-2023,06:12:00,4.13856E+15,Lyft,Fashion,1125.74,Sophia Johnson,M,9245 Market St,Houston,AZ,53041,12-09-1971,220304-9956,0
27-11-2023,03:44:00,4.90174E+15,Lyft,Transportation,1779.39,John Williams,F,9611 Main St,Los Angeles,MI,88142,13-09-1971,631108-4677,0
27-11-2023,18:16:00,4.01226E+15,Nike,Groceries,4883.37,Jane Moore,M,6615 Main St,Houston,AZ,88098,14-09-1971,507053-3423,0
27-11-2023,21:12:00,4.47624E+15,Adidas,Groceries,1124.14,Jane Brown,M,7889 Market St,Phoenix,GA,93353,15-09-1971,390546-6491,0
27-11-2023,08:30:00,4.57471E+15,Amazon,Groceries,2809.84,Emily Moore,M,2083 Main St,Philadelphia,OH,35773,16-09-1971,648771-7725,1
27-11-2023,10:02:00,4.04914E+15,Uber,Fashion,2005.27,Olivia Jones,F,4922 Broadway,New York,AZ,85063,17-09-1971,449471-8463,0
27-11-2023,03:35:00,4.69302E+15,Uber,Groceries,3842.73,Sarah Miller,F,6859 Broadway,San Antonio,IL,70023,18-09-1971,531519-6866,0
27-11-2023,16:27:00,4.61297E+15,Costco,Entertainment,4337.61,David Johnson,F,3294 Market St,New York,MI,96698,19-09-1971,329222-3520,1
27-11-2023,20:43:00,4.36805E+15,Amazon,Healthcare,1707.48,Sarah Davis,F,7591 Market St,Houston,TX,21677,20-09-1971,740856-6429,1
27-11-2023,13:59:00,4.83895E+15,Adidas,Fashion,3303.68,Sarah Garcia,M,5718 Market St,San Jose,MI,83187,21-09-1971,840024-5743,0
27-11-2023,12:06:00,4.97528E+15,Target,Entertainment,2747.49,Jane Wilson,M,4544 2nd Ave,Houston,NY,43209,22-09-1971,137545-2762,1
27-11-2023,20:44:00,4.88421E+15,Amazon,Electronics,1395.83,Sarah Smith,M,4237 Main St,New York,MI,48686,23-09-1971,404453-6866,0
27-11-2023,23:32:00,4.74541E+15,Target,Electronics,1363.34,Michael Davis,F,2551 2nd Ave,Dallas,NY,43257,24-09-1971,305763-1427,0
27-11-2023,09:13:00,4.49903E+15,Walmart,Healthcare,2695.47,Olivia Wilson,M,3675 Main St,Dallas,OH,58174,25-09-1971,867458-1030,0
27-11-2023,17:45:00,4.80227E+15,Lyft,Electronics,774.24,Emily Brown,M,8072 2nd Ave,Chicago,CA,78556,26-09-1971,650228-9663,1
27-11-2023,11:15:00,4.42537E+15,Nike,Groceries,4055,Jane Wilson,F,4770 Market St,Houston,TX,53300,27-09-1971,421142-4913,0
27-11-2023,14:32:00,4.71469E+15,Apple Store,Transportation,349.68,Sophia Davis,M,9274 Broadway,New York,PA,95688,28-09-1971,772134-3457,0
27-11-2023,04:42:00,4.43899E+15,Uber,Electronics,477.4,Jane Johnson,F,3730 Main St,New York,IL,20318,29-09-1971,678715-8553,0
27-11-2023,18:01:00,4.44299E+15,Walmart,Entertainment,1714.42,Sophia Wilson,M,4978 Main St,Chicago,GA,97224,30-09-1971,300955-5750,0
27-11-2023,13:53:00,4.15889E+15,Adidas,Fashion,594.87,James Miller,F,5824 Broadway,Phoenix,PA,39282,01-10-1971,493685-8327,0
28-11-2023,08:56:00,4.1305E+15,Target,Electronics,2381.12,John Jones,M,4923 Broadway,Dallas,MI,96914,02-10-1971,268921-6055,0
28-11-2023,18:16:00,4.46093E+15,Best Buy,Healthcare,2001.38,Robert Moore,F,9721 Main St,Dallas,TX,28076,03-10-1971,816273-2111,0
28-11-2023,15:22:00,4.63565E+15,Uber,Groceries,3610.44,Emily Smith,F,4374 2nd Ave,Los Angeles,IL,13543,04-10-1971,634613-6284,0
28-11-2023,19:12:00,4.8348E+15,Uber,Entertainment,4765.26,Olivia Garcia,F,2455 Market St,San Jose,NY,67900,05-10-1971,471335-2405,0
28-11-2023,14:01:00,4.35564E+15,Amazon,Electronics,3769.03,Sarah Williams,F,6580 Broadway,Phoenix,IL,77912,06-10-1971,510945-4270,0
28-11-2023,15:47:00,4.15641E+15,Walmart,Groceries,901.35,Sarah Miller,F,1927 Main St,San Jose,FL,10398,07-10-1971,226362-9199,0
28-11-2023,11:04:00,4.76436E+15,Apple Store,Entertainment,4677.93,Emily Wilson,M,745 Broadway,Chicago,TX,83695,08-10-1971,140131-4130,0
28-11-2023,19:08:00,4.27167E+15,Amazon,Entertainment,1963.71,David Wilson,M,2884 Main St,Philadelphia,GA,63905,09-10-1971,834729-5589,0
28-11-2023,01:06:00,4.22645E+15,Walmart,Entertainment,2373.58,Sarah Brown,M,8554 Market St,Chicago,MI,30124,10-10-1971,203413-3185,0
28-11-2023,00:05:00,4.79921E+15,Lyft,Healthcare,2110.77,Emily Moore,F,4626 Broadway,Los Angeles,FL,99383,11-10-1971,553890-1513,0
28-11-2023,10:36:00,4.76106E+15,Adidas,Electronics,1406.33,Robert Johnson,F,2327 Broadway,San Jose,IL,15433,12-10-1971,277216-6743,0
28-11-2023,05:13:00,4.32405E+15,Apple Store,Healthcare,4475.75,Sarah Miller,M,1159 Main St,Chicago,MI,97366,13-10-1971,280542-5644,0
28-11-2023,22:29:00,4.98377E+15,Lyft,Groceries,1664.53,James Jones,F,945 2nd Ave,Los Angeles,FL,68717,14-10-1971,223068-7931,0
28-11-2023,09:24:00,4.00239E+15,Amazon,Entertainment,2895.09,Emily Moore,M,4851 Main St,New York,TX,94186,15-10-1971,437211-8956,0
28-11-2023,13:45:00,4.75357E+15,Target,Transportation,1203.97,Robert Davis,M,4804 Market St,San Antonio,AZ,62892,16-10-1971,556317-9541,0
28-11-2023,08:25:00,4.20037E+15,Apple Store,Transportation,3987.89,Michael Johnson,F,9602 2nd Ave,Philadelphia,TX,16814,17-10-1971,906296-5142,1
28-11-2023,18:25:00,4.49843E+15,Amazon,Fashion,3872.12,Olivia Miller,M,3759 Broadway,Houston,OH,77197,18-10-1971,232944-4623,1
28-11-2023,17:05:00,4.37512E+15,Nike,Groceries,1485.08,James Miller,F,9230 Broadway,Chicago,IL,65144,19-10-1971,827474-1978,1
28-11-2023,03:23:00,4.6751E+15,Apple Store,Electronics,3409.36,Sophia Johnson,F,8808 Market St,Philadelphia,OH,20538,20-10-1971,160651-4220,1
28-11-2023,11:01:00,4.69341E+15,Apple Store,Healthcare,3520.85,Sarah Garcia,F,7298 Market St,Houston,CA,77738,21-10-1971,845734-5801,0
28-11-2023,13:24:00,4.47512E+15,Lyft,Entertainment,2814.74,Sophia Johnson,M,4755 2nd Ave,Philadelphia,TX,77189,22-10-1971,782754-5347,0
28-11-2023,06:43:00,4.5632E+15,Adidas,Healthcare,3004.99,Sophia Smith,M,5064 Main St,Dallas,AZ,76562,23-10-1971,181546-8099,0
28-11-2023,18:46:00,4.88095E+15,Amazon,Groceries,2874.4,Emily Miller,F,1613 Market St,San Antonio,TX,99756,24-10-1971,270133-6553,0
28-11-2023,08:55:00,4.46599E+15,Amazon,Transportation,413.91,Sophia Davis,M,4530 2nd Ave,Chicago,CA,26360,25-10-1971,854938-9244,0
29-11-2023,23:11:00,4.0236E+15,Nike,Healthcare,3352.98,Robert Moore,F,8404 Main St,Houston,TX,80502,26-10-1971,111433-9175,0
29-11-2023,20:35:00,4.43886E+15,Amazon,Fashion,2351.53,James Johnson,M,4323 Market St,Dallas,PA,77571,27-10-1971,986792-7995,1
29-11-2023,09:36:00,4.94394E+15,Uber,Groceries,2195.09,John Johnson,F,5964 2nd Ave,Philadelphia,TX,76188,28-10-1971,753057-4569,1
29-11-2023,20:32:00,4.51624E+15,Lyft,Electronics,4300.7,Michael Wilson,F,8871 Main St,Los Angeles,CA,41584,29-10-1971,517113-3637,0
29-11-2023,12:42:00,4.82267E+15,Apple Store,Healthcare,121.02,Olivia Davis,M,4419 Broadway,San Jose,IL,68427,30-10-1971,344477-1854,0
29-11-2023,01:56:00,4.75749E+15,Walmart,Entertainment,1260.32,David Jones,M,2557 Broadway,San Diego,OH,51555,31-10-1971,584427-6072,0
29-11-2023,10:27:00,4.61171E+15,Apple Store,Electronics,611.41,Emily Johnson,F,7796 Market St,Chicago,CA,67154,01-11-1971,820094-5955,0
29-11-2023,12:28:00,4.13398E+15,Apple Store,Transportation,181.53,John Smith,M,3633 Broadway,Chicago,AZ,56277,02-11-1971,946899-1820,1
29-11-2023,01:44:00,4.6606E+15,Walmart,Transportation,1382.01,Michael Smith,F,795 2nd Ave,Phoenix,FL,10848,03-11-1971,181203-4878,0
29-11-2023,08:14:00,4.01707E+15,Apple Store,Electronics,4942.44,James Moore,M,3782 Broadway,Dallas,TX,49802,04-11-1971,451867-2395,0
29-11-2023,00:45:00,4.73352E+15,Best Buy,Healthcare,1354.79,David Wilson,M,5993 2nd Ave,San Jose,MI,91859,05-11-1971,386197-4614,0
29-11-2023,13:42:00,4.15063E+15,Nike,Transportation,3320.21,David Smith,F,9850 2nd Ave,San Antonio,IL,33712,06-11-1971,180800-5616,0
29-11-2023,22:34:00,4.51958E+15,Uber,Healthcare,595.9,Robert Davis,M,7433 Main St,San Diego,OH,62085,07-11-1971,535016-2013,1
29-11-2023,20:39:00,4.68647E+15,Uber,Healthcare,3011.23,Sarah Williams,M,978 Main St,San Antonio,FL,32975,08-11-1971,529375-8307,0
29-11-2023,16:21:00,4.36062E+15,Adidas,Transportation,4922.49,John Davis,M,76 Main St,San Diego,CA,67832,09-11-1971,511867-2167,0
29-11-2023,15:59:00,4.63192E+15,Target,Healthcare,1462.73,David Moore,M,3603 2nd Ave,San Diego,GA,88829,10-11-1971,584708-9696,0
29-11-2023,14:04:00,4.52682E+15,Best Buy,Fashion,4241.14,John Smith,M,5006 2nd Ave,Los Angeles,CA,34389,11-11-1971,207461-9439,0
29-11-2023,07:28:00,4.28538E+15,Target,Transportation,4987.87,Michael Williams,M,1872 Market St,Los Angeles,FL,94914,12-11-1971,659110-1159,0
29-11-2023,08:55:00,4.82333E+15,Nike,Electronics,2944.83,Jane Miller,F,4870 Main St,Dallas,AZ,28754,13-11-1971,466512-6429,0
29-11-2023,08:30:00,4.36284E+15,Amazon,Fashion,1550.46,Sophia Garcia,M,350 Main St,Houston,PA,85157,14-11-1971,924407-4037,1
29-11-2023,08:59:00,4.44668E+15,Amazon,Electronics,3369.29,David Garcia,M,3091 Main St,Philadelphia,IL,42199,15-11-1971,497225-9928,0
29-11-2023,00:15:00,4.61457E+15,Lyft,Transportation,4225.02,John Johnson,F,2265 Market St,San Antonio,AZ,66087,16-11-1971,337913-4328,0
29-11-2023,04:02:00,4.01923E+15,Best Buy,Groceries,860.89,Robert Smith,M,642 2nd Ave,New York,TX,60380,17-11-1971,788883-5883,0
29-11-2023,20:30:00,4.41132E+15,Best Buy,Healthcare,2265.32,Sophia Williams,F,8191 Main St,San Diego,NY,59472,18-11-1971,979013-7511,0
30-11-2023,15:11:00,4.93409E+15,Nike,Entertainment,1599.34,Sarah Davis,M,5813 Broadway,New York,GA,23439,19-11-1971,514731-8866,1
30-11-2023,21:34:00,4.13077E+15,Uber,Fashion,1420.38,Olivia Davis,M,1928 Main St,San Jose,CA,60088,20-11-1971,234890-1469,0
30-11-2023,12:40:00,4.67084E+15,Nike,Healthcare,4304.8,Jane Jones,M,8481 Broadway,San Diego,OH,77683,21-11-1971,651729-1630,0
30-11-2023,11:44:00,4.80585E+15,Nike,Fashion,2111.16,Sophia Wilson,F,6046 2nd Ave,New York,GA,98863,22-11-1971,268710-6845,1
30-11-2023,01:54:00,4.75444E+15,Uber,Groceries,1698.69,David Johnson,M,5988 Market St,Los Angeles,PA,93952,23-11-1971,811834-5364,0
30-11-2023,22:02:00,4.56761E+15,Adidas,Groceries,3019.54,Sarah Jones,F,6462 Broadway,Los Angeles,GA,63574,24-11-1971,703027-3413,0
30-11-2023,06:36:00,4.6572E+15,Amazon,Transportation,1100.91,Emily Garcia,M,6360 Market St,Houston,MI,10241,25-11-1971,852913-1185,0
30-11-2023,06:33:00,4.26321E+15,Best Buy,Entertainment,1153.32,John Garcia,M,253 Broadway,Los Angeles,GA,47919,26-11-1971,379363-5054,0
30-11-2023,18:18:00,4.7837E+15,Walmart,Entertainment,2603.84,Olivia Smith,F,6212 2nd Ave,Philadelphia,FL,98603,27-11-1971,431030-4499,1
30-11-2023,16:17:00,4.07761E+15,Lyft,Electronics,2049.32,David Davis,M,3663 Broadway,San Antonio,CA,57885,28-11-1971,177909-9690,0
30-11-2023,18:46:00,4.94955E+15,Lyft,Entertainment,1478.44,Sophia Jones,F,5779 Market St,New York,NY,16796,29-11-1971,138577-5160,1
30-11-2023,04:56:00,4.45953E+15,Target,Fashion,274.49,Jane Williams,M,9763 Market St,Los Angeles,MI,95980,30-11-1971,698985-4959,1
30-11-2023,16:41:00,4.13525E+15,Walmart,Electronics,2606.27,Robert Moore,F,2031 Broadway,San Antonio,CA,68801,01-12-1971,275521-9606,1
30-11-2023,02:57:00,4.33939E+15,Lyft,Groceries,4083.96,Sarah Smith,F,2701 Broadway,Chicago,MI,86967,02-12-1971,899373-4951,1
30-11-2023,20:38:00,4.76826E+15,Costco,Healthcare,4257.63,Michael Moore,F,4624 2nd Ave,Phoenix,TX,36736,03-12-1971,332082-5343,0
30-11-2023,16:06:00,4.26963E+15,Amazon,Healthcare,1181.02,Jane Wilson,M,2297 Market St,Los Angeles,TX,93229,04-12-1971,688909-8990,0
30-11-2023,05:14:00,4.70715E+15,Apple Store,Entertainment,3000.21,John Wilson,F,7846 Main St,Chicago,MI,36145,05-12-1971,463235-6405,0
30-11-2023,17:42:00,4.47875E+15,Lyft,Transportation,4280.13,Olivia Jones,F,9762 Main St,San Jose,MI,34109,06-12-1971,820330-2501,1
30-11-2023,04:18:00,4.97984E+15,Lyft,Entertainment,2046.59,Emily Garcia,M,5205 Main St,Philadelphia,CA,45840,07-12-1971,857050-5390,1
30-11-2023,00:06:00,4.21774E+15,Adidas,Healthcare,4661.02,Emily Wilson,F,719 2nd Ave,San Antonio,CA,61617,08-12-1971,927928-1812,0
30-11-2023,00:48:00,4.69042E+15,Nike,Healthcare,4515.38,James Moore,M,571 Broadway,Houston,CA,63434,09-12-1971,760999-4935,0
30-11-2023,02:40:00,4.04412E+15,Amazon,Groceries,1044.63,Robert Williams,F,1049 Market St,San Jose,MI,80080,10-12-1971,136459-5294,0
30-11-2023,02:55:00,4.0905E+15,Lyft,Fashion,1298.53,Robert Jones,F,5663 2nd Ave,San Diego,IL,14849,11-12-1971,746586-5693,0
30-11-2023,17:05:00,4.46662E+15,Best Buy,Transportation,906.31,James Miller,F,3965 Broadway,Los Angeles,NY,64156,12-12-1971,498044-8169,0
01-12-2023,16:40:00,4.41024E+15,Amazon,Entertainment,984.29,Olivia Garcia,F,854 2nd Ave,Houston,CA,70481,13-12-1971,491013-8408,0
01-12-2023,07:34:00,4.786E+15,Uber,Electronics,4539.77,David Moore,F,4290 Broadway,Phoenix,FL,93029,14-12-1971,365102-9181,0
01-12-2023,04:35:00,4.80727E+15,Lyft,Electronics,4656.03,Jane Williams,F,7016 2nd Ave,Chicago,NY,12979,15-12-1971,589718-3905,0
01-12-2023,08:17:00,4.12383E+15,Adidas,Entertainment,264.23,Michael Brown,M,693 Market St,Houston,PA,22208,16-12-1971,600874-4571,1
01-12-2023,11:15:00,4.50815E+15,Best Buy,Entertainment,2970.05,Michael Davis,M,5497 Main St,Phoenix,PA,41431,17-12-1971,492681-8235,1
01-12-2023,17:31:00,4.80552E+15,Lyft,Groceries,2823.34,Emily Miller,M,7921 Broadway,Phoenix,FL,72550,18-12-1971,998819-3351,0
01-12-2023,22:36:00,4.12613E+15,Lyft,Electronics,1955.79,Jane Johnson,M,2701 Main St,Houston,NY,44744,19-12-1971,832928-4926,0
01-12-2023,17:04:00,4.9962E+15,Costco,Healthcare,3160.33,John Jones,M,1575 Main St,San Antonio,OH,66152,20-12-1971,326519-9508,0
01-12-2023,20:11:00,4.15268E+15,Costco,Healthcare,4737.1,Robert Wilson,M,2153 Main St,Los Angeles,OH,50674,21-12-1971,393018-1582,0
01-12-2023,00:55:00,4.10701E+15,Uber,Healthcare,855.42,David Smith,F,6638 Broadway,Phoenix,CA,19354,22-12-1971,757441-8420,0
01-12-2023,09:06:00,4.28887E+15,Amazon,Healthcare,606.45,Michael Miller,F,5569 Broadway,Chicago,MI,99896,23-12-1971,261281-6999,0
01-12-2023,18:55:00,4.26012E+15,Lyft,Groceries,171.79,Michael Davis,F,1552 Market St,Dallas,IL,45050,24-12-1971,654787-7613,1
01-12-2023,22:13:00,4.2689E+15,Target,Entertainment,1822.35,Olivia Williams,M,1621 Broadway,Houston,PA,43541,25-12-1971,617513-1489,0
01-12-2023,00:35:00,4.39931E+15,Lyft,Healthcare,1691.45,Jane Moore,M,3802 Market St,Chicago,IL,35449,26-12-1971,614274-3778,0
01-12-2023,07:18:00,4.61991E+15,Best Buy,Healthcare,2156.94,Emily Johnson,F,8628 2nd Ave,Philadelphia,TX,29433,27-12-1971,491614-5550,0
